message,intent,is_payment_related,is_fraud,risk_label,phone_number,upi_id,amount,urgency,impersonation,suspicious_keywords
"Dear winner, your Lucky Draw prize of ₹5,000 is ready. Registration fee Rs. 199/- to rewards.claim@paytm. Call +91 76544 35929 final notice.",PRIZE_SCAM,True,True,HIGH,+917654435929,rewards.claim@paytm,199.0,True,True,urgency|reward|upfront_fee|job
"Payment received, ₹1,499 from you at Lakeview Hospital. Thank you, visit again!",MERCHANT_PAYMENT,True,False,LOW,,,1499.0,False,False,
Crypto trading tips group: deposit 500 to hdfc.verify548@paytm and earn daily profit of 150. 100% safe.,INVESTMENT_SCAM,True,True,HIGH,,hdfc.verify548@paytm,,True,True,investment|job
"Loan EMI overdue. Pay ₹7,000 asap to rewards.claim572@upi or your account will be blocked. Recovery agent will visit.",URGENCY_PAYMENT,True,True,HIGH,,rewards.claim572@upi,7000.0,True,True,urgency|kyc_credential
Pay ₹1500 abhi to npciverify@axl or your account will be blocked This is the last reminder,URGENCY_PAYMENT,True,True,HIGH,,npciverify@axl,1500.0,True,True,urgency|kyc_credential
"Scan QR karo aur PIN dalo, 1k tumhare account me aa jayega. Jaldi karo.",QR_SCAM,True,True,HIGH,,,1000.0,False,True,urgency|kyc_credential|qr_link
Thanks for your order at Star Mobile Repair. Amount due ₹250. Pay on delivery or to starmobilere4@paytmqr.,MERCHANT_PAYMENT,True,False,LOW,,starmobilere4@paytmqr,250.0,False,False,marketplace
"Hello, I'm calling from Kotak Bank security. Your account is compromised. Move INR 8000 to safe account suresh@axl aaj hi.",IMPERSONATION,True,True,HIGH,,suresh@axl,8000.0,True,True,urgency|impersonation
Final notice from SBI: pay KYC verification fee Rs 999 to cashbackclaim@ybl within 1 hour warna account block ho jayega,KYC_SCAM,True,True,HIGH,,cashbackclaim@ybl,999.0,True,True,urgency|kyc_credential|impersonation|upfront_fee
"Your Airtel broadband plan renews on 18 May. Amount 299. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,,False,False,
I can pay 4000 for the Royal Enfield pickup from your place Share your UPI ID or I will pay cash on pickup,MARKETPLACE_PAYMENT,True,False,LOW,,,,False,False,
"Customer care GPay: your account shows suspicious activity. Transfer ₹8,000 to verification account amit37@okicici today only.",IMPERSONATION,True,True,HIGH,,amit37@okicici,8000.0,True,True,urgency|kyc_credential|impersonation
"COLLECT REQUEST SENT FOR ₹1,000. APPROVE IT WITH YOUR UPI PIN TO RECEIVE THE AMOUNT.",QR_SCAM,True,True,HIGH,,,1000.0,True,False,kyc_credential
Final notice from Kotak Bank: pay KYC verification fee ₹499 to invest.pro@ybl abhi or services will be deactivated.,KYC_SCAM,True,True,HIGH,,invest.pro@ybl,499.0,True,True,urgency|kyc_credential|impersonation|upfront_fee
"Ghar baithe kaam, roz Rs. 750/- kamao. Joining ke liye ₹2,500 kycupdate@axl pe bhejo. Call 76486-27553",JOB_SCAM,True,True,HIGH,+917648627553,kycupdate@axl,750.0,True,True,
Reminder: Tata Power bill Rs 499 due 19 Apr. Pay through Amazon Pay bill payments section.,BILL_PAYMENT,True,False,LOW,,,499.0,False,False,
"Your number was selected for ₹10,000 reward. Send ₹199 GST charge to cashback.claim274@okaxis aaj hi, last chance.",PRIZE_SCAM,True,True,HIGH,,cashback.claim274@okaxis,199.0,True,True,urgency|reward
Customer care BHIM: your account shows suspicious activity. Transfer 2000 rupees to verification account naveen44@waaxis last chance.,IMPERSONATION,True,True,HIGH,,naveen44@waaxis,2000.0,True,True,urgency|kyc_credential|impersonation
"Hi, this is your team lead. I am in a meeting and need ₹20,000 transferred jaldi to hdfc.verify438@paytm for a vendor. Will reimburse today.",IMPERSONATION,True,True,HIGH,,hdfc.verify438@paytm,20000.0,True,True,urgency
"Double your money scheme! Send ₹10,000 to refund.desk@okaxis and receive ₹20,000 by Monday. WhatsApp +91 86830 53789",INVESTMENT_SCAM,True,True,HIGH,+918683053789,refund.desk@okaxis,10000.0,True,True,investment
"bro the prime password changed, ask gurpreet.",NON_PAYMENT,False,False,LOW,,,,False,False,
My new number is +91 65982 68105 save it,NON_PAYMENT,False,False,LOW,+916598268105,,,False,False,impersonation
"BHIM refund of ₹7,500 is stuck. To release it, first pay Rs. 199/- verification to jobportal.fee@okaxis within 24 hours.",REFUND_SCAM,True,True,HIGH,,jobportal.fee@okaxis,199.0,True,False,urgency|kyc_credential|refund
"washing machine ke liye 1500 rupees theek hai. Kal aake dekh ke pay kar dunga, cash ya UPI dono chalega.",MARKETPLACE_PAYMENT,True,False,LOW,,,1500.0,False,False,
Axis Bank never asks for your PIN OTP or CVV Report suspicious calls to 1930 Your KYC can be updated only at the branch or the official app,BANK_REQUEST,True,False,LOW,,,,False,False,kyc_credential|impersonation
Crypto trading tips group: deposit Rs 2000 to hrdesk@ybl and earn daily profit of ₹400. 100% safe.,INVESTMENT_SCAM,True,True,HIGH,,hrdesk@ybl,2000.0,False,False,investment|job
PAYMENT OF 2460 RUPEES RECEIVED FOR TATA POWER BILL. RECEIPT NO. 51616894.,BILL_PAYMENT,True,False,LOW,,,2460.0,False,False,
"JOIN OUR IPO ALLOTMENT SCHEME. PAY ₹5,000 TO KYC.SUPPORT190@OKAXIS AND GET CONFIRMED ALLOTMENT WITH 2X LISTING GAIN.",INVESTMENT_SCAM,True,True,HIGH,,kyc.support190@okaxis,5000.0,False,False,
"Papa needs INR 3000 for the hospital deposit today so admission can be completed. Send to simran@ybl, I'll transfer back on Monday.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,simran@ybl,3000.0,True,False,
"Install this app kyc-update-jix0n6.in and share the screen to receive Rs. 5,000/- cashback instantly.",QR_SCAM,True,True,HIGH,,,5000.0,True,True,reward|qr_link
"Double your money scheme! Send ₹2,000 to customer.care588@okaxis and receive Rs 10000 by Monday. WhatsApp +918203401535",INVESTMENT_SCAM,True,True,HIGH,+918203401535,customer.care588@okaxis,2000.0,False,False,investment
Metro Cabs: admission deposit of Rs 1920 for patient Farhan S is due today so the admission can be completed. Pay at the billing counter or to UPI metrocabs@sbi. Receipt will be issued.,MERCHANT_PAYMENT,True,False,LOW,,metrocabs@sbi,1920.0,False,False,
"Task completed! To withdraw your earnings of 7000, pay 299 unlock fee to task.fee@ibl.",JOB_SCAM,True,True,HIGH,,task.fee@ibl,,True,True,upfront_fee|job
Forex signals: first 5 members get 100000 rupees on Rs 10000. Transfer to bill.desk360@ybl now.,INVESTMENT_SCAM,True,True,HIGH,,bill.desk360@ybl,100000.0,True,True,
"Oye my son sent ₹2,500 to your UPI by mistake, he is crying. Please send it back abhi on bank.verify@axl. God bless you.",REFUND_SCAM,True,True,HIGH,,bank.verify@axl,2500.0,True,True,urgency
"Kotak Bank: credit card statement generated. Total due ₹4,300, minimum due Rs. 430/-. Pay via net banking or the Kotak Bank app.",BANK_REQUEST,True,False,LOW,,,4300.0,False,False,impersonation
Dude split for the birthday cake came to ₹100 each. Send to riya@ptsbi when you can.,PAYMENT_REQUEST,True,False,LOW,,riya@ptsbi,100.0,False,False,
Blue Dart se order ready hai. 3200 bluedart@ybl pe pay kar dena ya cash de dena.,MERCHANT_PAYMENT,True,False,LOW,,bluedart@ybl,,False,False,
Alert: order SWG601508 refund failed. Pay Rs. 49/- reversal charge to kyc.support360@axl asap and full refund of 5000 rupees will be credited.,REFUND_SCAM,True,True,HIGH,,kyc.support360@axl,49.0,True,False,urgency|refund
Hello send Rs. 150/- for yesterday's dinner to nisha.khan@apl,PAYMENT_REQUEST,True,False,LOW,,nisha.khan@apl,150.0,False,False,
"PNB: credit card statement generated. Total due 15400 rupees, minimum due Rs. 1,540/-. Pay via net banking or the PNB app.",BANK_REQUEST,True,False,LOW,,,15400.0,False,False,
Your repair at City Pharmacy is complete. Total 180 rupees. UPI: citypharmacy@icici. Collect anytime before 8 pm.,MERCHANT_PAYMENT,True,False,LOW,,citypharmacy@icici,180.0,False,False,
"Your electricity connection will be cut turant. Pay pending bill ₹2,000 to sbi.kyc@ibl now. Officer 8207604978",IMPERSONATION,True,True,HIGH,+918207604978,sbi.kyc@ibl,2000.0,True,True,urgency|impersonation
"ICICI Bank: your fixed deposit of Rs. 25,000/- matures on 25th. Visit the branch or use net banking to renew.",BANK_REQUEST,True,False,LOW,,,25000.0,False,False,impersonation
"bank of baroda: credit card statement generated. total due inr 2500, minimum due 250 rupees. pay via net banking or the bank of baroda app.",BANK_REQUEST,True,False,LOW,,,2500.0,False,False,impersonation
"Refund team here. Your cashback of ₹7,500 is pending. Send ₹199 processing fee to ishita17@ptaxis aaj hi.",REFUND_SCAM,True,True,HIGH,,ishita17@ptaxis,199.0,True,True,urgency|reward|refund|upfront_fee
Recharge reminder: your BSNL plan expires on 17 Apr Recharge ₹649 from the app to continue,BILL_PAYMENT,True,False,LOW,,,649.0,False,False,kyc_credential
"Ghar baithe kaam, roz Rs. 1,250/- kamao. Joining ke liye ₹999 npci.verify@oksbi pe bhejo. Call +91 95830 98366",JOB_SCAM,True,True,HIGH,+919583098366,npci.verify@oksbi,1250.0,True,True,
Invoice #9220 from Star Mobile Repair for ₹480. UPI ID starmobilere1@sbi. Please share screenshot after payment.,MERCHANT_PAYMENT,True,False,LOW,,starmobilere1@sbi,480.0,False,False,
"Mahanagar Gas ka bill ₹799 aaya hai, 14 Oct tak bhar dena app se.",BILL_PAYMENT,True,False,LOW,,,799.0,False,False,
"Deal final at ₹8,000 for the Royal Enfield. I will pay when I pick it up on Sunday. My UPI is naveen@oksbi if you need to refund anything.",MARKETPLACE_PAYMENT,True,False,LOW,,naveen@oksbi,8000.0,False,False,refund
Your resume is shortlisted at Flipkart. Document verification fee ₹499 payable to quickloan345@upi within 24 hours.,JOB_SCAM,True,True,HIGH,,quickloan345@upi,499.0,False,True,urgency|kyc_credential|upfront_fee
Badhai ho! Aapne Jio lottery me 100000 rupees jeeta hai. Claim karne ke liye Rs. 999/- sbi.kyc@axl pe final notice bhejo.,PRIZE_SCAM,True,True,HIGH,,sbi.kyc@axl,100000.0,True,True,urgency|reward
"Part time job: earn ₹2,500 per day by liking videos. Pay 1500 rupees security deposit to hrdesk@oksbi to start.",JOB_SCAM,True,True,HIGH,,hrdesk@oksbi,1500.0,True,True,upfront_fee|job
"PNB: CREDIT CARD STATEMENT GENERATED. TOTAL DUE 15400 RUPEES, MINIMUM DUE RS. 1,540/-. PAY VIA NET BANKING OR THE PNB APP.",BANK_REQUEST,True,False,LOW,,,15400.0,False,False,
Lakeview Hospital: your bill is Rs 180 Pay via UPI lakeviewhosp1@hdfcbank or at the counter Thank you for visiting,MERCHANT_PAYMENT,True,False,LOW,,lakeviewhosp1@hdfcbank,180.0,False,False,
I can pay ₹40000 for the iPhone 13 pickup from your place Share your UPI ID or I will pay cash on pickup,MARKETPLACE_PAYMENT,True,False,LOW,,,40000.0,False,False,
Canara Bank: credit card statement generated Total due 8900 rupees minimum due ₹890 Pay via net banking or the Canara Bank app,BANK_REQUEST,True,False,LOW,,,8900.0,False,False,impersonation
This is customs officer. A parcel in your name contains illegal items. Pay 10000 rupees penalty before midnight to electricity.pay762@paytm to avoid arrest.,IMPERSONATION,True,True,HIGH,,electricity.pay762@paytm,10000.0,True,True,urgency|impersonation|marketplace
"click kyc-update-trddj5.in to verify your upi and get ₹15,000 credited. enter pin to confirm. support 09508057117",QR_SCAM,True,True,HIGH,+919508057117,,15000.0,False,False,kyc_credential|qr_link
"I can pay ₹12,000 for the fridge, pickup from your place. Share your UPI ID or I will pay cash on pickup.",MARKETPLACE_PAYMENT,True,False,LOW,,,12000.0,False,False,
"Main the CEO bol raha hoon. Meeting me hoon, Rs 5000 right now verify.now@paytm pe bhej do, vendor wait kar raha hai.",IMPERSONATION,True,True,HIGH,,verify.now@paytm,5000.0,True,True,urgency|impersonation
"Dear valued customer, galti se ₹5,000 aapke account me chala gaya. Please within 24 hours wapas bhej do varunvar@okicici pe.",REFUND_SCAM,True,True,HIGH,,varunvar@okicici,5000.0,True,False,urgency|refund|impersonation
Wrong transfer alert: 2000 rupees credited to you by error. Reverse the amount within 2 hours to ishitanik@waaxis or call +916993572563.,REFUND_SCAM,True,True,HIGH,+916993572563,ishitanik@waaxis,2000.0,True,True,urgency|refund
"Send ₹1,500 abhi to kycupdate@ibl. Time limit 30 minutes. nahi toh account band ho jayega.",URGENCY_PAYMENT,True,True,HIGH,,kycupdate@ibl,1500.0,True,True,urgency
Your subscription payment failed Pay ₹3000 to quickloan@axl urgently or the amount will be forfeited,URGENCY_PAYMENT,True,True,HIGH,,quickloan@axl,3000.0,True,False,urgency
"Your electricity connection will be cut last chance. Pay pending bill ₹15,000 to gurpreet.patel@paytm now. Officer 08816614987",IMPERSONATION,True,True,HIGH,+918816614987,gurpreet.patel@paytm,15000.0,True,True,urgency|impersonation
"I can pay Rs. 12,000/- for the sofa set, pickup from your place. Share your UPI ID or I will pay cash on pickup.",MARKETPLACE_PAYMENT,True,False,LOW,,,12000.0,False,False,
"Notice: We detected an excess credit of ₹2,500 in your wallet. Return it within 1 hour to npci.verify@oksbi else your wallet will be blocked.",REFUND_SCAM,True,True,HIGH,,npci.verify@oksbi,2500.0,True,False,urgency|refund
Your Adani Gas broadband plan renews on 8 Jan Amount INR 3120 Auto-pay is enabled no action needed,BILL_PAYMENT,True,False,LOW,,,3120.0,False,False,
"collect request sent for ₹10,000. approve it with your upi pin to receive the amount.",QR_SCAM,True,True,HIGH,,,10000.0,True,True,kyc_credential
"Your subscription payment failed. Pay ₹5,000 to lottery.claim@ibl final notice or your number will be disconnected.",URGENCY_PAYMENT,True,True,HIGH,,lottery.claim@ibl,5000.0,True,True,urgency
"Your electricity connection will be cut turant. Pay pending bill Rs. 3,000/- to naveenvik@ibl now. Officer +91 60040 83936",IMPERSONATION,True,True,HIGH,+916004083936,naveenvik@ibl,3000.0,True,True,urgency|impersonation
"royal enfield available. pay rs. 1,000/- delivery charge to tradepro@okaxis now and the courier will bring it to your home, pay balance on delivery.",MARKETPLACE_PAYMENT,True,True,HIGH,,tradepro@okaxis,1000.0,True,True,upfront_fee|marketplace
"Join our IPO allotment scheme. Pay ₹1,000 to claimprize@oksbi and get confirmed allotment with 3x listing gain.",INVESTMENT_SCAM,True,True,HIGH,,claimprize@oksbi,1000.0,False,False,
Payment of 500 is required right now. Use UPI kavya17@okicici. Do not ignore this message.,URGENCY_PAYMENT,True,True,HIGH,,kavya17@okicici,,True,True,urgency
"Dude Bhai maine ₹10,000 galat number pe bhej diya, tumhare pe aaya hai. final notice manish@ptsbi pe return kar do please.",REFUND_SCAM,True,True,HIGH,,manish@ptsbi,10000.0,True,False,urgency
Click reward-claim-t5vye.link to verify your UPI and get 1000 rupees credited. Enter PIN to confirm. Support 85333-17931,QR_SCAM,True,True,HIGH,+918533317931,,1000.0,True,False,kyc_credential|qr_link
"Bro the Prime password changed, ask Sneha.",NON_PAYMENT,False,False,LOW,,,,False,False,
"payment of ₹7,000 is required within 2 hours. use upi bhavya.sharma@apl. do not ignore this message.",URGENCY_PAYMENT,True,True,HIGH,,bhavya.sharma@apl,7000.0,True,False,urgency
"Refund team here. Your cashback of ₹1,500 is pending. Send 99 processing fee to manish@fbl immediately.",REFUND_SCAM,True,True,HIGH,,manish@fbl,1500.0,True,False,urgency|reward|refund|upfront_fee
"Task completed! To withdraw your earnings of Rs 16000, pay INR 299 unlock fee to kyc.support@oksbi.",JOB_SCAM,True,True,HIGH,,kyc.support@oksbi,299.0,False,True,upfront_fee|job
your repair at om sweets is complete. total ₹650. upi: omsweets@sbi. collect anytime before 8 pm.,MERCHANT_PAYMENT,True,False,LOW,,omsweets@sbi,650.0,False,False,
"Main your manager bol raha hoon. Meeting me hoon, ₹8,000 jaldi gurpreet54@oksbi pe bhej do, vendor wait kar raha hai.",IMPERSONATION,True,True,HIGH,,gurpreet54@oksbi,8000.0,True,True,urgency|impersonation
"the refund for the cancelled train ticket came through, finally. irctc took 4 days.",NON_PAYMENT,False,False,LOW,,,,False,False,refund
We detected an excess credit of Rs 3000 in your wallet. Return it within 2 hours to customer.care@ybl else your wallet will be blocked.,REFUND_SCAM,True,True,HIGH,,customer.care@ybl,3000.0,True,False,urgency|refund
reminder: dentist appointment on 20th at 9:00.,NON_PAYMENT,False,False,LOW,,,,False,False,
"Thanks for the iPhone 13! Sent 6000 rupees to gurpreet.sharma@oksbi just now, please check and confirm.",MARKETPLACE_PAYMENT,True,False,LOW,,gurpreet.sharma@oksbi,6000.0,False,False,
Ghar baithe kaam roz ₹750 kamao Joining ke liye ₹2500 electricitypay621@okaxis pe bhejo Call 7609194908,JOB_SCAM,True,True,HIGH,+917609194908,electricitypay621@okaxis,750000.0,False,True,
"Ghar baithe kaam, roz ₹1,750 kamao. Joining ke liye ₹1,500 kycupdate844@axl pe bhejo. Call +91 99699 17916",JOB_SCAM,True,True,HIGH,+919969917916,kycupdate844@axl,1750000.0,True,True,
"task completed! to withdraw your earnings of ₹16,000, pay ₹199 unlock fee to kycupdate@ibl.",JOB_SCAM,True,True,HIGH,,kycupdate@ibl,199.0,True,True,upfront_fee|job
"I am interested in your listing. I will pay INR 2000, just scan this QR code I am sending to receive the money.",QR_SCAM,True,True,HIGH,,,2000.0,True,False,qr_link
You have received ₹250000 cashback from PhonePe Pay ₹499 activation charge to rewardsclaim@paytm to receive it final notice,PRIZE_SCAM,True,True,HIGH,,rewardsclaim@paytm,499.0,True,True,urgency|reward
Yaar galti se Rs 2500 aapke account me chala gaya. Please aaj hi wapas bhej do farhanbha@ptsbi pe.,REFUND_SCAM,True,True,HIGH,,farhanbha@ptsbi,2500.0,True,False,urgency|refund
"Chacha here, new number. Phone broke. Send Rs. 5,000/- within 1 hour to refund.desk@paytm, emergency, will explain later.",IMPERSONATION,True,True,HIGH,,refund.desk@paytm,5000.0,True,True,urgency|impersonation
"beta, this is your didi's friend. didi is in hospital, send 5000 rupees immediately to electricity.pay@oksbi for the admission.",IMPERSONATION,True,True,HIGH,,electricity.pay@oksbi,5000.0,True,True,urgency
